concept_id,canonical_name,medical_category,severity_weight,emergency_weight,urgent_weight,danger_sign,alias,alias_type,status
rash,Rash,dermatological,1,0,1,no,"may rash",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ear pain",canonical,active
ear_pain,"Ear Pain",sensory,2,0,2,no,otalgia,synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,earache,synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"painful ear",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit dulunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit dulunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ga sakit akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ga sakit dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ga sakit dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ga sakit dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ga sakit dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ga sakit dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"gasakit akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"gasakit dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"gasakit dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"gasakit dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"gasakit dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"gasakit dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ginasakit akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ginasakit dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ginasakit dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ginasakit dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ginasakit dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"ginasakit dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"hapdi akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"hapdi dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"hapdi dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"hapdi dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"hapdi dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"hapdi dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit gid akon dalunggan",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit gid dalunggan akon",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit gid dalunggan gid ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit gid dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit gid dalunggan man",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit gid dalunggan subong",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit sa dalunggan ko",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"sakit ng tenga",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,"masakit ang tenga",synonym,active
ear_pain,"Ear Pain",sensory,2,0,2,no,ear_pain,concept_id,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"eye pain",canonical,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ocular pain",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"painful eye",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"eye ache",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ga sakit akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ga sakit mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ga sakit mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ga sakit mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ga sakit mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ga sakit mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko gid ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"gasakit mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ginasakit akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ginasakit mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ginasakit mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ginasakit mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ginasakit mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"ginasakit mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko gid ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"hapdi mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko gid ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit gid akon mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit gid mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit gid mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit gid mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit gid mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit gid mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid ako",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid akon",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid akon gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid akon subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko gid ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko ko gid",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata ko man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata man",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit mata subong",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit sa mata ko",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit orbita",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"sakit ng mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,"masakit ang mata",synonym,active
eye_pain,"Eye Pain",sensory,3,0,3,no,eye_pain,concept_id,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"back pain",canonical,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"lower back pain",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,lumbago,synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,backache,synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"low back pain",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"sakit likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"masakit likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit akon likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod ako",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod akon",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod akon gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod akon subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod gid ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod ko gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod ko man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ga sakit likod subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit akon likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod ako",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod akon",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod akon gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod akon subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod gid ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod ko gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod ko man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"gasakit likod subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit akon likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod ako",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod akon",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod akon gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod akon subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod gid ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod ko gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod ko man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"ginasakit likod subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi akon likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod ako",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod akon",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod akon gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod akon subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod gid ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod ko",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod ko gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod ko man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod man",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"hapdi likod subong",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"masakit akon likod",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"masakit kon maglihok likod ako",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"masakit kon maglihok likod akon",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"masakit kon maglihok likod akon gid",synonym,active
back_pain,"Back Pain",musculoskeletal,2,0,2,no,"masakit kon maglihok likod akon subong",synonym,active
