hiligaynon_term,english_term,medical_category,severity,triage_level,status
gahubag siko ko gid,elbow swelling,Swelling,Medium,urgent,active
gahubag siko man,elbow swelling,Swelling,Medium,urgent,active
gahubag siko subong,elbow swelling,Swelling,Medium,urgent,active
gahubag tadlong akon,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong akon gid,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong gid ko,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong ko,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong ko gid,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong man,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong subong,forearm swelling,Swelling,Medium,urgent,active
gahubag tagipusuon akon,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon akon gid,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon gid ko,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon ko,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon ko gid,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon man,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon subong,heart swelling,Swelling,Medium,urgent,active
gahubag tai akon,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai akon gid,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai gid ko,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai ko,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai ko gid,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai man,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai subong,buttocks swelling,Swelling,Medium,urgent,active
gahubag tiil akon,foot swelling,Swelling,Medium,urgent,active
gahubag tiil akon gid,foot swelling,Swelling,Medium,urgent,active
gahubag tiil gid ko,foot swelling,Swelling,Medium,urgent,active
gahubag tiil ko,foot swelling,Swelling,Medium,urgent,active
gahubag tiil ko gid,foot swelling,Swelling,Medium,urgent,active
gahubag tiil man,foot swelling,Swelling,Medium,urgent,active
gahubag tiil subong,foot swelling,Swelling,Medium,urgent,active
gahubag tikod akon,heel swelling,Swelling,Medium,urgent,active
gahubag tikod akon gid,heel swelling,Swelling,Medium,urgent,active
gahubag tikod gid ko,heel swelling,Swelling,Medium,urgent,active
gahubag tikod ko,heel swelling,Swelling,Medium,urgent,active
gahubag tikod ko gid,heel swelling,Swelling,Medium,urgent,active
gahubag tikod man,heel swelling,Swelling,Medium,urgent,active
gahubag tikod subong,heel swelling,Swelling,Medium,urgent,active
gahubag titi akon,breast swelling,Swelling,Medium,urgent,active
gahubag titi akon gid,breast swelling,Swelling,Medium,urgent,active
gahubag titi gid ko,breast swelling,Swelling,Medium,urgent,active
gahubag titi ko,breast swelling,Swelling,Medium,urgent,active
gahubag titi ko gid,breast swelling,Swelling,Medium,urgent,active
gahubag titi man,breast swelling,Swelling,Medium,urgent,active
gahubag titi subong,breast swelling,Swelling,Medium,urgent,active
gahubag tiyan akon,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan akon gid,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan gid ko,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan ko,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan ko 3 ka adlaw,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko 5 ka adlaw,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko bag-o lang,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko dugay na,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko gahapon,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko gid,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan ko kagapon,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko semana na,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko subong lang,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan man,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan subong,abdominal swelling,Swelling,Medium,urgent,active
gahubag tudlo akon,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo akon gid,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo gid ko,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo ko,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo ko gid,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo man,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo subong,finger swelling,Swelling,Medium,urgent,active
gahubag tuhod akon,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod akon gid,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod gid ko,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod ko,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod ko gid,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod man,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod subong,knee swelling,Swelling,Medium,urgent,active
gahubag tungod acun,throat swelling,Swelling,High,emergency,active
gahubag tungod acun gid,throat swelling,Swelling,High,emergency,active
gahubag tungod akon,throat swelling,Swelling,High,emergency,active
gahubag tungod akon gid,throat swelling,Swelling,High,emergency,active
gahubag tungod gid ko,throat swelling,Swelling,High,emergency,active
gahubag tungod gid ku,throat swelling,Swelling,High,emergency,active
gahubag tungod ko,throat swelling,Swelling,High,emergency,active
gahubag tungod ko gid,throat swelling,Swelling,High,emergency,active
gahubag tungod ko kag ginahilanat ko,throat swelling with fever,ENT,High,emergency,active
gahubag tungod ko upod sang ginahilanat ko,throat swelling with fever,ENT,High,emergency,active
gahubag tungod ku,throat swelling,Swelling,High,emergency,active
gahubag tungod ku gid,throat swelling,Swelling,High,emergency,active
gahubag tungod man,throat swelling,Swelling,High,emergency,active
gahubag tungod subong,throat swelling,Swelling,High,emergency,active
gahubag tungtong akon,ankle swelling,Swelling,Medium,urgent,active
gahubag tungtong akon gid,ankle swelling,Swelling,Medium,urgent,active
gahubag tungtong gid ko,ankle swelling,Swelling,Medium,urgent,active
gahubag tungtong ko,ankle swelling,Swelling,Medium,urgent,active
gahubag tungtong ko gid,ankle swelling,Swelling,Medium,urgent,active
gahubag tungtong man,ankle swelling,Swelling,Medium,urgent,active
gahubag tungtong subong,ankle swelling,Swelling,Medium,urgent,active
gahubag ulo akon,head swelling,Swelling,Medium,urgent,active
gahubag ulo akon gid,head swelling,Swelling,Medium,urgent,active
gahubag ulo gid ko,head swelling,Swelling,Medium,urgent,active
gahubag ulo ko,head swelling,Swelling,Medium,urgent,active
gahubag ulo ko gid,head swelling,Swelling,Medium,urgent,active
gahubag ulo man,head swelling,Swelling,Medium,urgent,active
gahubag ulo subong,head swelling,Swelling,Medium,urgent,active
gahubag utok akon,brain swelling,Swelling,Medium,urgent,active
gahubag utok akon gid,brain swelling,Swelling,Medium,urgent,active
gahubag utok gid ko,brain swelling,Swelling,Medium,urgent,active
gahubag utok ko,brain swelling,Swelling,Medium,urgent,active
gahubag utok ko gid,brain swelling,Swelling,Medium,urgent,active
gahubag utok man,brain swelling,Swelling,Medium,urgent,active
gahubag utok subong,brain swelling,Swelling,Medium,urgent,active
gakatol akon mata,itchy eyes,Eye,Low,routine,active
gakatol balat akon,itchy skin,Dermatological,Low,routine,active
gakatol balat gid ko,itchy skin,Dermatological,Low,routine,active
gakatol balat ko,itchy skin,Dermatological,Low,routine,active
gakatol balat man,itchy skin,Dermatological,Low,routine,active
gakatol balat subong,itchy skin,Dermatological,Low,routine,active
gakatol gid balat akon,itchy skin,Dermatological,Low,routine,active
gakatol gid balat gid ko,itchy skin,Dermatological,Low,routine,active
gakatol gid balat ko,itchy skin,Dermatological,Low,routine,active
gakatol gid balat man,itchy skin,Dermatological,Low,routine,active
gakatol gid balat subong,itchy skin,Dermatological,Low,routine,active
gakatol gid kamot akon,itchy hand,Dermatological,Low,routine,active
gakatol gid kamot gid ko,itchy hand,Dermatological,Low,routine,active
gakatol gid kamot ko,itchy hand,Dermatological,Low,routine,active
gakatol gid kamot man,itchy hand,Dermatological,Low,routine,active
gakatol gid kamot subong,itchy hand,Dermatological,Low,routine,active
gakatol gid mata akon,itchy eyes,Dermatological,Low,routine,active
gakatol gid mata gid ko,itchy eyes,Dermatological,Low,routine,active
gakatol gid mata ko,itchy eyes,Dermatological,Low,routine,active
gakatol gid mata man,itchy eyes,Dermatological,Low,routine,active
gakatol gid mata subong,itchy eyes,Dermatological,Low,routine,active
gakatol gid tiil akon,itchy foot,Dermatological,Low,routine,active
gakatol gid tiil gid ko,itchy foot,Dermatological,Low,routine,active
gakatol gid tiil ko,itchy foot,Dermatological,Low,routine,active
gakatol gid tiil man,itchy foot,Dermatological,Low,routine,active
gakatol gid tiil subong,itchy foot,Dermatological,Low,routine,active
gakatol gid tudlo akon,itchy finger,Dermatological,Low,routine,active
gakatol gid tudlo gid ko,itchy finger,Dermatological,Low,routine,active
gakatol gid tudlo ko,itchy finger,Dermatological,Low,routine,active
gakatol gid tudlo man,itchy finger,Dermatological,Low,routine,active
gakatol gid tudlo subong,itchy finger,Dermatological,Low,routine,active
gakatol kamot akon,itchy hand,Dermatological,Low,routine,active
gakatol kamot gid ko,itchy hand,Dermatological,Low,routine,active
gakatol kamot ko,itchy hand,Dermatological,Low,routine,active
gakatol kamot man,itchy hand,Dermatological,Low,routine,active
gakatol kamot subong,itchy hand,Dermatological,Low,routine,active
gakatol mata akon,itchy eyes,Dermatological,Low,routine,active
gakatol mata gid ko,itchy eyes,Dermatological,Low,routine,active
gakatol mata ko,itchy eyes,Eye,Low,routine,active
gakatol mata man,itchy eyes,Dermatological,Low,routine,active
gakatol mata subong,itchy eyes,Dermatological,Low,routine,active
gakatol tiil akon,itchy foot,Dermatological,Low,routine,active
gakatol tiil gid ko,itchy foot,Dermatological,Low,routine,active
gakatol tiil ko,itchy foot,Dermatological,Low,routine,active
gakatol tiil man,itchy foot,Dermatological,Low,routine,active
gakatol tiil subong,itchy foot,Dermatological,Low,routine,active
gakatol tudlo akon,itchy finger,Dermatological,Low,routine,active
gakatol tudlo gid ko,itchy finger,Dermatological,Low,routine,active
gakatol tudlo ko,itchy finger,Dermatological,Low,routine,active
gakatol tudlo man,itchy finger,Dermatological,Low,routine,active
gakatol tudlo subong,itchy finger,Dermatological,Low,routine,active
galagas buhok ko,hair loss,Dermatological,Low,routine,active
galuya gid lawas ko,body weakness,General,High,urgent,active
galuya ko,weakness,General,Medium,routine,active
galuya ko kag ginahilanat ko,weakness with fever,General,High,urgent,active
galuya ko upod sang ginahilanat ko,weakness with fever,General,High,urgent,active
galuya lawas ko,body weakness,General,Medium,routine,active
galuya lawas ko 3 ka adlaw,body weakness,General,Medium,routine,active
galuya lawas ko 5 ka adlaw,body weakness,General,Medium,routine,active
galuya lawas ko bag-o lang,body weakness,General,Medium,routine,active
galuya lawas ko dugay na,body weakness,General,Medium,routine,active
galuya lawas ko gahapon,body weakness,General,Medium,routine,active
galuya lawas ko kag kapoy gid,body weakness with severe fatigue,General,Medium,routine,active
galuya lawas ko kagapon,body weakness,General,Medium,routine,active
galuya lawas ko semana na,body weakness,General,Medium,routine,active
galuya lawas ko subong lang,body weakness,General,Medium,routine,active
gapula akon mata,red eye,Eye,Medium,urgent,active
gapula mata ko,red eye,Eye,Medium,urgent,active
gapula mata ko kag gakatol,red itchy eyes,Eye,Medium,urgent,active
gasaket dughan ako,chest pain,Pain,High,emergency,active
gasaket dughan akon gid,chest pain,Pain,High,emergency,active
gasaket dughan akon subong,chest pain,Pain,High,emergency,active
gasaket dughan ko gid,chest pain,Pain,High,emergency,active
gasaket dughan ko man,chest pain,Pain,High,emergency,active
gasakit abaga ako,shoulder pain,Pain,Medium,routine,active
gasakit abaga akon,shoulder pain,Pain,Medium,routine,active
gasakit abaga akon gid,shoulder pain,Pain,Medium,routine,active
gasakit abaga akon subong,shoulder pain,Pain,Medium,routine,active
gasakit abaga gid ko,shoulder pain,Pain,Medium,routine,active
gasakit abaga ko,shoulder pain,Pain,Medium,routine,active
gasakit abaga ko gid,shoulder pain,Pain,Medium,routine,active
gasakit abaga ko man,shoulder pain,Pain,Medium,routine,active
gasakit abaga man,shoulder pain,Pain,Medium,routine,active
gasakit abaga subong,shoulder pain,Pain,Medium,routine,active
gasakit akon abaga,shoulder pain,Pain,Medium,routine,active
gasakit akon atay,liver pain,Pain,Medium,routine,active
gasakit akon awang,jaw pain,Pain,Medium,routine,active
gasakit akon baba,mouth pain,Pain,Medium,routine,active
gasakit akon balat,skin pain,Pain,Medium,routine,active
gasakit akon batiis,leg pain,Pain,Medium,routine,active
gasakit akon bato,kidney pain,Pain,Medium,routine,active
gasakit akon baywang,waist pain,Pain,Medium,routine,active
gasakit akon buhok,hair pain,Pain,Medium,routine,active
gasakit akon bukong,forehead pain,Pain,Medium,routine,active
gasakit akon buuk,arm pain,Pain,Medium,routine,active
gasakit akon dalunggan,ear pain,Pain,Medium,routine,active
gasakit akon dila,tongue pain,Pain,Medium,routine,active
gasakit akon dughan,chest pain,Pain,High,urgent,active
gasakit akon ilong,nose pain,Pain,Medium,routine,active
gasakit akon kamot,hand pain,Pain,Medium,routine,active
gasakit akon kuko,nail pain,Pain,Medium,routine,active
gasakit akon lawas,body pain,Pain,Medium,routine,active
gasakit akon lawi,nape pain,Pain,Medium,routine,active
gasakit akon likod,back pain,Pain,Medium,routine,active
gasakit akon liog,neck pain,Pain,Medium,routine,active
gasakit akon mata,eye pain,Pain,Medium,routine,active
gasakit akon ngipon,tooth pain,Pain,Medium,routine,active
gasakit akon paa,foot pain,Pain,Medium,routine,active
gasakit akon pilas,wound pain,Pain,Medium,routine,active
gasakit akon pisngi,cheek pain,Pain,Medium,routine,active
gasakit akon siko,elbow pain,Pain,Medium,routine,active
gasakit akon tadlong,forearm pain,Pain,Medium,routine,active
gasakit akon tagipusuon,heart pain,Pain,Medium,routine,active
gasakit akon tai,buttocks pain,Pain,Medium,routine,active
gasakit akon tiil,foot pain,Pain,Medium,routine,active
gasakit akon tikod,heel pain,Pain,Medium,routine,active
gasakit akon titi,breast pain,Pain,Medium,routine,active
gasakit akon tiyan,abdominal pain,Pain,High,routine,active
gasakit akon tudlo,finger pain,Pain,Medium,routine,active
gasakit akon tuhod,knee pain,Pain,Medium,routine,active
gasakit akon tungod,throat pain,Pain,Medium,routine,active
gasakit akon tungtong,ankle pain,Pain,Medium,routine,active
gasakit akon ulo,head pain,Pain,High,urgent,active
gasakit akon utok,brain pain,Pain,Medium,routine,active
gasakit atay akon,liver pain,Pain,Medium,routine,active
gasakit atay gid ko,liver pain,Pain,Medium,routine,active
gasakit atay ko,liver pain,Pain,Medium,routine,active
gasakit atay man,liver pain,Pain,Medium,routine,active
gasakit atay subong,liver pain,Pain,Medium,routine,active
gasakit awang akon,jaw pain,Pain,Medium,routine,active
gasakit awang gid ko,jaw pain,Pain,Medium,routine,active
gasakit awang ko,jaw pain,Pain,Medium,routine,active
gasakit awang man,jaw pain,Pain,Medium,routine,active
gasakit awang subong,jaw pain,Pain,Medium,routine,active
gasakit baba akon,mouth pain,Pain,Medium,routine,active
gasakit baba gid ko,mouth pain,Pain,Medium,routine,active
gasakit baba ko,mouth pain,Pain,Medium,routine,active
gasakit baba man,mouth pain,Pain,Medium,routine,active
gasakit baba subong,mouth pain,Pain,Medium,routine,active
gasakit balat akon,skin pain,Pain,Medium,routine,active
gasakit balat gid ko,skin pain,Pain,Medium,routine,active
gasakit balat ko,skin pain,Pain,Medium,routine,active
gasakit balat man,skin pain,Pain,Medium,routine,active
gasakit balat subong,skin pain,Pain,Medium,routine,active
gasakit batiis akon,leg pain,Pain,Medium,routine,active
gasakit batiis gid ko,leg pain,Pain,Medium,routine,active
gasakit batiis ko,leg pain,Pain,Medium,routine,active
gasakit batiis man,leg pain,Pain,Medium,routine,active
