hiligaynon_term,english_term,medical_category,severity,triage_level,status
grabe gid nagadugo gid abaga akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe abaga akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo abaga ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid abaga ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe abaga ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tiyan ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tiyan ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tiyan ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tiyan akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tiyan akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tiyan akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tiyan ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tiyan ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tiyan ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo likod ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid likod ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe likod ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo likod akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid likod akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe likod akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo likod ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid likod ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe likod ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kamot ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kamot ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kamot ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kamot akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kamot akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kamot akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kamot ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kamot ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kamot ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tudlo ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tudlo ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tudlo ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tudlo akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tudlo akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tudlo akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tudlo ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tudlo ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tudlo ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tuhod ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tuhod ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tuhod ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tuhod akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tuhod akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tuhod akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tuhod ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tuhod ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tuhod ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo itlog ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid itlog ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe itlog ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo itlog akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid itlog akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe itlog akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo itlog ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid itlog ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe itlog ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bilat ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bilat ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bilat ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bilat akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bilat akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bilat akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bilat ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bilat ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bilat ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bilad ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bilad ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bilad ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bilad akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bilad akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bilad akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bilad ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bilad ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bilad ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo lawas ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid lawas ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe lawas ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo lawas akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid lawas akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe lawas akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo lawas ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid lawas ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe lawas ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bayag ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bayag ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bayag ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bayag akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bayag akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bayag akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo bayag ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid bayag ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe bayag ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kipay ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kipay ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kipay ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kipay akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kipay akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kipay akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kipay ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kipay ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kipay ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo mata ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid mata ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe mata ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo mata akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid mata akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe mata akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo mata ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid mata ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe mata ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo baba ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid baba ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe baba ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo baba akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid baba akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe baba akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo baba ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid baba ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe baba ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo dila ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid dila ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe dila ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo dila akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid dila akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe dila akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo dila ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid dila ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe dila ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo liog ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid liog ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe liog ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo liog akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid liog akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe liog akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo liog ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid liog ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe liog ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo siko ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid siko ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe siko ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo siko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid siko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe siko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo siko ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid siko ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe siko ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tiil ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tiil ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tiil ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tiil akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tiil akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tiil akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo tiil ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid tiil ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe tiil ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo lasi ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid lasi ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe lasi ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo lasi akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid lasi akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe lasi akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo lasi ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid lasi ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe lasi ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kuko ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kuko ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kuko ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kuko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kuko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kuko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo kuko ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid kuko ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe kuko ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo hita ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid hita ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe hita ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo hita akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid hita akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe hita akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo hita ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid hita ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe hita ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo titi ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid titi ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe titi ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo titi akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid titi akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe titi akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo titi ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid titi ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe titi ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo ari ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid ari ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe ari ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo ari akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid ari akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe ari akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo ari ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid ari ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo grabe ari ko akon,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo ulo ko,severe bleeding,bleeding,Critical,emergency,active
grabe gid nagadugo gid ulo ko,severe bleeding,bleeding,Critical,emergency,active
