hiligaynon_term,english_term,medical_category,severity,triage_level,status
nakuryente liog akon,electrical injury,trauma,Critical,emergency,active
nakuryente siko ko,electrical injury,trauma,Critical,emergency,active
nakuryente siko akon,electrical injury,trauma,Critical,emergency,active
nakuryente tiil ko,electrical injury,trauma,Critical,emergency,active
nakuryente tiil akon,electrical injury,trauma,Critical,emergency,active
nakuryente lasi ko,electrical injury,trauma,Critical,emergency,active
nakuryente lasi akon,electrical injury,trauma,Critical,emergency,active
nakuryente kuko ko,electrical injury,trauma,Critical,emergency,active
nakuryente kuko akon,electrical injury,trauma,Critical,emergency,active
nakuryente hita ko,electrical injury,trauma,Critical,emergency,active
nakuryente hita akon,electrical injury,trauma,Critical,emergency,active
nakuryente titi ko,electrical injury,trauma,Critical,emergency,active
nakuryente titi akon,electrical injury,trauma,Critical,emergency,active
nakuryente ari ko,electrical injury,trauma,Critical,emergency,active
nakuryente ari akon,electrical injury,trauma,Critical,emergency,active
nakuryente ulo ko,electrical injury,trauma,Critical,emergency,active
nakuryente ulo akon,electrical injury,trauma,Critical,emergency,active
wala ko maka-ihi talukap mata ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi talukap mata akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bukongbukong ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bukongbukong akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kilid mata ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kilid mata akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi dalunggan ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi dalunggan akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ngabil ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ngabil akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi dughan ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi dughan akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi pisngi ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi pisngi akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tungod ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tungod akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi singit ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi singit akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ilong ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ilong akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi abaga ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi abaga akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tiyan ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tiyan akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi likod ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi likod akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kamot ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kamot akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tudlo ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tudlo akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tuhod ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tuhod akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi itlog ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi itlog akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bilat ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bilat akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bilad ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bilad akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi lawas ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi lawas akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bayag ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi bayag akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kipay ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kipay akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi mata ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi mata akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi baba ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi baba akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi dila ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi dila akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi liog ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi liog akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi siko ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi siko akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tiil ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi tiil akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi lasi ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi lasi akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kuko ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi kuko akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi hita ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi hita akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi titi ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi titi akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ari ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ari akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ulo ko,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi ulo akon,urinary retention,urinary,Severe,emergency,active
wala ko maka-ihi,urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi,urinary retention,urinary,Severe,emergency,active
wala maka-ihi,urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi talukap mata ko,eyelid urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi talukap mata akon,eyelid urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bukongbukong ko,ankle urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bukongbukong akon,ankle urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kilid mata ko,eyelid urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kilid mata akon,eyelid urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi dalunggan ko,ear urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi dalunggan akon,ear urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ngabil ko,lip urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ngabil akon,lip urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi dughan ko,chest urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi dughan akon,chest urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi pisngi ko,cheek urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi pisngi akon,cheek urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tungod ko,throat urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tungod akon,throat urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi singit ko,groin urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi singit akon,groin urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ilong ko,nose urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ilong akon,nose urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi abaga ko,shoulder urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi abaga akon,shoulder urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tiyan ko,abdomen urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tiyan akon,abdomen urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi likod ko,back urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi likod akon,back urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kamot ko,hand urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kamot akon,hand urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tudlo ko,finger urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tudlo akon,finger urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tuhod ko,knee urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tuhod akon,knee urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi itlog ko,urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi itlog akon,urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bilat ko,vagina urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bilat akon,vagina urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bilad ko,vagina urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bilad akon,vagina urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi lawas ko,body urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi lawas akon,body urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bayag ko,scrotum urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi bayag akon,scrotum urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kipay ko,vulva urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kipay akon,vulva urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi mata ko,eye urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi mata akon,eye urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi baba ko,chin urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi baba akon,chin urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi dila ko,tongue urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi dila akon,tongue urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi liog ko,neck urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi liog akon,neck urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi siko ko,elbow urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi siko akon,elbow urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tiil ko,foot urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi tiil akon,foot urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi lasi ko,wound site urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi lasi akon,wound site urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kuko ko,nail urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi kuko akon,nail urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi hita ko,thigh urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi hita akon,thigh urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi titi ko,breast urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi titi akon,breast urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ari ko,penis urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ari akon,penis urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ulo ko,head urinary retention,urinary,Severe,emergency,active
indi ko maka-ihi ulo akon,head urinary retention,urinary,Severe,emergency,active
wala maka-ihi talukap mata ko,eyelid urinary retention,urinary,Severe,emergency,active
wala maka-ihi talukap mata akon,eyelid urinary retention,urinary,Severe,emergency,active
wala maka-ihi bukongbukong ko,ankle urinary retention,urinary,Severe,emergency,active
wala maka-ihi bukongbukong akon,ankle urinary retention,urinary,Severe,emergency,active
wala maka-ihi kilid mata ko,eyelid urinary retention,urinary,Severe,emergency,active
wala maka-ihi kilid mata akon,eyelid urinary retention,urinary,Severe,emergency,active
wala maka-ihi dalunggan ko,ear urinary retention,urinary,Severe,emergency,active
wala maka-ihi dalunggan akon,ear urinary retention,urinary,Severe,emergency,active
wala maka-ihi ngabil ko,lip urinary retention,urinary,Severe,emergency,active
wala maka-ihi ngabil akon,lip urinary retention,urinary,Severe,emergency,active
wala maka-ihi dughan ko,chest urinary retention,urinary,Severe,emergency,active
wala maka-ihi dughan akon,chest urinary retention,urinary,Severe,emergency,active
wala maka-ihi pisngi ko,cheek urinary retention,urinary,Severe,emergency,active
wala maka-ihi pisngi akon,cheek urinary retention,urinary,Severe,emergency,active
wala maka-ihi tungod ko,throat urinary retention,urinary,Severe,emergency,active
wala maka-ihi tungod akon,throat urinary retention,urinary,Severe,emergency,active
wala maka-ihi singit ko,groin urinary retention,urinary,Severe,emergency,active
wala maka-ihi singit akon,groin urinary retention,urinary,Severe,emergency,active
wala maka-ihi ilong ko,nose urinary retention,urinary,Severe,emergency,active
wala maka-ihi ilong akon,nose urinary retention,urinary,Severe,emergency,active
wala maka-ihi abaga ko,shoulder urinary retention,urinary,Severe,emergency,active
wala maka-ihi abaga akon,shoulder urinary retention,urinary,Severe,emergency,active
wala maka-ihi tiyan ko,abdomen urinary retention,urinary,Severe,emergency,active
wala maka-ihi tiyan akon,abdomen urinary retention,urinary,Severe,emergency,active
wala maka-ihi likod ko,back urinary retention,urinary,Severe,emergency,active
wala maka-ihi likod akon,back urinary retention,urinary,Severe,emergency,active
wala maka-ihi kamot ko,hand urinary retention,urinary,Severe,emergency,active
wala maka-ihi kamot akon,hand urinary retention,urinary,Severe,emergency,active
wala maka-ihi tudlo ko,finger urinary retention,urinary,Severe,emergency,active
wala maka-ihi tudlo akon,finger urinary retention,urinary,Severe,emergency,active
wala maka-ihi tuhod ko,knee urinary retention,urinary,Severe,emergency,active
