hiligaynon_term,english_term,medical_category,severity,triage_level,status
gasakit gid bilad akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilad ko ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid bilat ko ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog gid ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ko ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlog ku ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug gid ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ko ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid itlug ku ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay ako,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay akon,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay akon gid,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay akon subong,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay gid ko,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay ko,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid kipay ko gid,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit gid singit ako,groin pain,musculoskeletal,Moderate,urgent,active
gasakit gid singit akon,groin pain,musculoskeletal,Moderate,urgent,active
gasakit gid singit akon gid,groin pain,musculoskeletal,Moderate,urgent,active
gasakit gid singit akon subong,groin pain,musculoskeletal,Moderate,urgent,active
gasakit gid singit gid ko,groin pain,musculoskeletal,Moderate,urgent,active
gasakit gid singit ko,groin pain,musculoskeletal,Moderate,urgent,active
gasakit gid singit ko gid,groin pain,musculoskeletal,Moderate,urgent,active
gasakit itlog acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog gid ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ko ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlog ku ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug gid ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ko ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit itlug ku ko gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
gasakit kipay ako,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit kipay akon,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit kipay akon gid,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
gasakit kipay akon subong,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
