hiligaynon_term,english_term,medical_category,severity,triage_level,status
gahubag batiis ko gid,leg swelling,Swelling,Medium,urgent,active
gahubag batiis man,leg swelling,Swelling,Medium,urgent,active
gahubag batiis subong,leg swelling,Swelling,Medium,urgent,active
gahubag bato akon,kidney swelling,Swelling,Medium,urgent,active
gahubag bato akon gid,kidney swelling,Swelling,Medium,urgent,active
gahubag bato gid ko,kidney swelling,Swelling,Medium,urgent,active
gahubag bato ko,kidney swelling,Swelling,Medium,urgent,active
gahubag bato ko gid,kidney swelling,Swelling,Medium,urgent,active
gahubag bato man,kidney swelling,Swelling,Medium,urgent,active
gahubag bato subong,kidney swelling,Swelling,Medium,urgent,active
gahubag baywang akon,waist swelling,Swelling,Medium,urgent,active
gahubag baywang akon gid,waist swelling,Swelling,Medium,urgent,active
gahubag baywang gid ko,waist swelling,Swelling,Medium,urgent,active
gahubag baywang ko,waist swelling,Swelling,Medium,urgent,active
gahubag baywang ko gid,waist swelling,Swelling,Medium,urgent,active
gahubag baywang man,waist swelling,Swelling,Medium,urgent,active
gahubag baywang subong,waist swelling,Swelling,Medium,urgent,active
gahubag buhok akon,hair swelling,Swelling,Medium,urgent,active
gahubag buhok akon gid,hair swelling,Swelling,Medium,urgent,active
gahubag buhok gid ko,hair swelling,Swelling,Medium,urgent,active
gahubag buhok ko,hair swelling,Swelling,Medium,urgent,active
gahubag buhok ko gid,hair swelling,Swelling,Medium,urgent,active
gahubag buhok man,hair swelling,Swelling,Medium,urgent,active
gahubag buhok subong,hair swelling,Swelling,Medium,urgent,active
gahubag bukong akon,forehead swelling,Swelling,Medium,urgent,active
gahubag bukong akon gid,forehead swelling,Swelling,Medium,urgent,active
gahubag bukong gid ko,forehead swelling,Swelling,Medium,urgent,active
gahubag bukong ko,forehead swelling,Swelling,Medium,urgent,active
gahubag bukong ko gid,forehead swelling,Swelling,Medium,urgent,active
gahubag bukong man,forehead swelling,Swelling,Medium,urgent,active
gahubag bukong subong,forehead swelling,Swelling,Medium,urgent,active
gahubag buuk akon,arm swelling,Swelling,Medium,urgent,active
gahubag buuk akon gid,arm swelling,Swelling,Medium,urgent,active
gahubag buuk gid ko,arm swelling,Swelling,Medium,urgent,active
gahubag buuk ko,arm swelling,Swelling,Medium,urgent,active
gahubag buuk ko gid,arm swelling,Swelling,Medium,urgent,active
gahubag buuk man,arm swelling,Swelling,Medium,urgent,active
gahubag buuk subong,arm swelling,Swelling,Medium,urgent,active
gahubag dalunggan akon,ear swelling,Swelling,Medium,urgent,active
gahubag dalunggan akon gid,ear swelling,Swelling,Medium,urgent,active
gahubag dalunggan gid ko,ear swelling,Swelling,Medium,urgent,active
gahubag dalunggan ko,ear swelling,Swelling,Medium,urgent,active
gahubag dalunggan ko gid,ear swelling,Swelling,Medium,urgent,active
gahubag dalunggan man,ear swelling,Swelling,Medium,urgent,active
gahubag dalunggan subong,ear swelling,Swelling,Medium,urgent,active
gahubag dila acun,swollen tongue,Swelling,High,emergency,active
gahubag dila acun gid,swollen tongue,Swelling,High,emergency,active
gahubag dila akon,swollen tongue,Swelling,High,emergency,active
gahubag dila akon gid,swollen tongue,Swelling,High,emergency,active
gahubag dila gid ko,swollen tongue,Swelling,High,emergency,active
gahubag dila gid ku,swollen tongue,Swelling,High,emergency,active
gahubag dila ko,swollen tongue,Swelling,High,emergency,active
gahubag dila ko gid,swollen tongue,Swelling,High,emergency,active
gahubag dila ku,swollen tongue,Swelling,High,emergency,active
gahubag dila ku gid,swollen tongue,Swelling,High,emergency,active
gahubag dila man,swollen tongue,Swelling,High,emergency,active
gahubag dila subong,swollen tongue,Swelling,High,emergency,active
gahubag dughan akon,chest swelling,Swelling,Medium,urgent,active
gahubag dughan akon gid,chest swelling,Swelling,Medium,urgent,active
gahubag dughan gid ko,chest swelling,Swelling,Medium,urgent,active
gahubag dughan ko,chest swelling,Swelling,Medium,urgent,active
gahubag dughan ko gid,chest swelling,Swelling,Medium,urgent,active
gahubag dughan man,chest swelling,Swelling,Medium,urgent,active
gahubag dughan subong,chest swelling,Swelling,Medium,urgent,active
gahubag ilong akon,nasal swelling,Swelling,Medium,urgent,active
gahubag ilong akon gid,nasal swelling,Swelling,Medium,urgent,active
gahubag ilong gid ko,nasal swelling,Swelling,Medium,urgent,active
gahubag ilong ko,nasal swelling,Swelling,Medium,urgent,active
gahubag ilong ko gid,nasal swelling,Swelling,Medium,urgent,active
gahubag ilong man,nasal swelling,Swelling,Medium,urgent,active
gahubag ilong subong,nasal swelling,Swelling,Medium,urgent,active
gahubag kamot akon,hand swelling,Swelling,Medium,urgent,active
gahubag kamot akon gid,hand swelling,Swelling,Medium,urgent,active
gahubag kamot gid ko,hand swelling,Swelling,Medium,urgent,active
gahubag kamot ko,hand swelling,Swelling,Medium,urgent,active
gahubag kamot ko gid,hand swelling,Swelling,Medium,urgent,active
gahubag kamot ko kag nagdugo kamot ko,hand swelling with bleeding,Trauma,High,emergency,active
gahubag kamot ko upod sang nagdugo kamot ko,hand swelling with bleeding,Trauma,High,emergency,active
gahubag kamot man,hand swelling,Swelling,Medium,urgent,active
gahubag kamot subong,hand swelling,Swelling,Medium,urgent,active
gahubag kuko akon,nail swelling,Swelling,Medium,urgent,active
gahubag kuko akon gid,nail swelling,Swelling,Medium,urgent,active
gahubag kuko gid ko,nail swelling,Swelling,Medium,urgent,active
gahubag kuko ko,nail swelling,Swelling,Medium,urgent,active
gahubag kuko ko gid,nail swelling,Swelling,Medium,urgent,active
gahubag kuko man,nail swelling,Swelling,Medium,urgent,active
gahubag kuko subong,nail swelling,Swelling,Medium,urgent,active
gahubag lawas akon,body swelling,Swelling,Medium,urgent,active
gahubag lawas akon gid,body swelling,Swelling,Medium,urgent,active
gahubag lawas gid ko,body swelling,Swelling,Medium,urgent,active
gahubag lawas ko,body swelling,Swelling,Medium,urgent,active
gahubag lawas ko,allergic reaction,Allergy,High,emergency,active
gahubag lawas ko gid,body swelling,Swelling,Medium,urgent,active
gahubag lawas ko kag budlay magginhawa,anaphylaxis,Allergy,Critical,emergency,active
gahubag lawas ko kag gakatol,allergic reaction with itching,Allergy,Critical,emergency,active
gahubag lawas ko kag gakatol lawas ko,body swelling with itching,Allergy,High,emergency,active
gahubag lawas ko upod sang gakatol lawas ko,body swelling with itching,Allergy,High,emergency,active
gahubag lawas man,body swelling,Swelling,Medium,urgent,active
gahubag lawas subong,body swelling,Swelling,Medium,urgent,active
gahubag lawi akon,nape swelling,Swelling,Medium,urgent,active
gahubag lawi akon gid,nape swelling,Swelling,Medium,urgent,active
gahubag lawi gid ko,nape swelling,Swelling,Medium,urgent,active
gahubag lawi ko,nape swelling,Swelling,Medium,urgent,active
gahubag lawi ko gid,nape swelling,Swelling,Medium,urgent,active
gahubag lawi man,nape swelling,Swelling,Medium,urgent,active
gahubag lawi subong,nape swelling,Swelling,Medium,urgent,active
gahubag likod akon,back swelling,Swelling,Medium,urgent,active
gahubag likod akon gid,back swelling,Swelling,Medium,urgent,active
gahubag likod gid ko,back swelling,Swelling,Medium,urgent,active
gahubag likod ko,back swelling,Swelling,Medium,urgent,active
gahubag likod ko gid,back swelling,Swelling,Medium,urgent,active
gahubag likod man,back swelling,Swelling,Medium,urgent,active
gahubag likod subong,back swelling,Swelling,Medium,urgent,active
gahubag liog akon,neck swelling,Swelling,Medium,urgent,active
gahubag liog akon gid,neck swelling,Swelling,Medium,urgent,active
gahubag liog gid ko,neck swelling,Swelling,Medium,urgent,active
gahubag liog ko,neck swelling,Swelling,Medium,urgent,active
gahubag liog ko gid,neck swelling,Swelling,Medium,urgent,active
gahubag liog man,neck swelling,Swelling,Medium,urgent,active
gahubag liog subong,neck swelling,Swelling,Medium,urgent,active
gahubag mata akon,eye swelling,Swelling,Medium,urgent,active
gahubag mata akon gid,eye swelling,Swelling,Medium,urgent,active
gahubag mata gid ko,eye swelling,Swelling,Medium,urgent,active
gahubag mata ko,eye swelling,Swelling,Medium,urgent,active
gahubag mata ko gid,eye swelling,Swelling,Medium,urgent,active
gahubag mata ko kag gahika ko,eye swelling with cough,Eye,Medium,urgent,active
gahubag mata ko kag ilong ko,allergic rhinitis,Allergy,Low,routine,active
gahubag mata ko upod sang gahika ko,eye swelling with cough,Eye,Medium,urgent,active
gahubag mata man,eye swelling,Swelling,Medium,urgent,active
gahubag mata subong,eye swelling,Swelling,Medium,urgent,active
gahubag ngipon akon,tooth swelling,Swelling,Medium,urgent,active
gahubag ngipon akon gid,tooth swelling,Swelling,Medium,urgent,active
gahubag ngipon gid ko,tooth swelling,Swelling,Medium,urgent,active
gahubag ngipon ko,tooth swelling,Swelling,Medium,urgent,active
gahubag ngipon ko gid,tooth swelling,Swelling,Medium,urgent,active
gahubag ngipon man,tooth swelling,Swelling,Medium,urgent,active
gahubag ngipon subong,tooth swelling,Swelling,Medium,urgent,active
gahubag paa akon,foot swelling,Swelling,Medium,urgent,active
gahubag paa akon gid,foot swelling,Swelling,Medium,urgent,active
gahubag paa gid ko,foot swelling,Swelling,Medium,urgent,active
gahubag paa ko,foot swelling,Swelling,Medium,urgent,active
gahubag paa ko gid,foot swelling,Swelling,Medium,urgent,active
gahubag paa man,foot swelling,Swelling,Medium,urgent,active
gahubag paa subong,foot swelling,Swelling,Medium,urgent,active
gahubag pilas akon,wound swelling,Swelling,Medium,urgent,active
gahubag pilas akon gid,wound swelling,Swelling,Medium,urgent,active
gahubag pilas gid ko,wound swelling,Swelling,Medium,urgent,active
gahubag pilas ko,wound swelling,Swelling,Medium,urgent,active
gahubag pilas ko gid,wound swelling,Swelling,Medium,urgent,active
gahubag pilas man,wound swelling,Swelling,Medium,urgent,active
gahubag pilas subong,wound swelling,Swelling,Medium,urgent,active
gahubag pisngi akon,facial swelling,Swelling,Medium,urgent,active
gahubag pisngi akon gid,facial swelling,Swelling,Medium,urgent,active
gahubag pisngi gid ko,facial swelling,Swelling,Medium,urgent,active
gahubag pisngi ko,facial swelling,Swelling,Medium,urgent,active
gahubag pisngi ko gid,facial swelling,Swelling,Medium,urgent,active
gahubag pisngi man,facial swelling,Swelling,Medium,urgent,active
gahubag pisngi subong,facial swelling,Swelling,Medium,urgent,active
gahubag siko akon,elbow swelling,Swelling,Medium,urgent,active
gahubag siko akon gid,elbow swelling,Swelling,Medium,urgent,active
gahubag siko gid ko,elbow swelling,Swelling,Medium,urgent,active
gahubag siko ko,elbow swelling,Swelling,Medium,urgent,active
gahubag siko ko gid,elbow swelling,Swelling,Medium,urgent,active
gahubag siko man,elbow swelling,Swelling,Medium,urgent,active
gahubag siko subong,elbow swelling,Swelling,Medium,urgent,active
gahubag tadlong akon,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong akon gid,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong gid ko,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong ko,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong ko gid,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong man,forearm swelling,Swelling,Medium,urgent,active
gahubag tadlong subong,forearm swelling,Swelling,Medium,urgent,active
gahubag tagipusuon akon,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon akon gid,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon gid ko,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon ko,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon ko gid,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon man,heart swelling,Swelling,Medium,urgent,active
gahubag tagipusuon subong,heart swelling,Swelling,Medium,urgent,active
gahubag tai akon,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai akon gid,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai gid ko,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai ko,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai ko gid,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai man,buttocks swelling,Swelling,Medium,urgent,active
gahubag tai subong,buttocks swelling,Swelling,Medium,urgent,active
gahubag tiil akon,foot swelling,Swelling,Medium,urgent,active
gahubag tiil akon gid,foot swelling,Swelling,Medium,urgent,active
gahubag tiil gid ko,foot swelling,Swelling,Medium,urgent,active
gahubag tiil ko,foot swelling,Swelling,Medium,urgent,active
gahubag tiil ko gid,foot swelling,Swelling,Medium,urgent,active
gahubag tiil man,foot swelling,Swelling,Medium,urgent,active
gahubag tiil subong,foot swelling,Swelling,Medium,urgent,active
gahubag tikod akon,heel swelling,Swelling,Medium,urgent,active
gahubag tikod akon gid,heel swelling,Swelling,Medium,urgent,active
gahubag tikod gid ko,heel swelling,Swelling,Medium,urgent,active
gahubag tikod ko,heel swelling,Swelling,Medium,urgent,active
gahubag tikod ko gid,heel swelling,Swelling,Medium,urgent,active
gahubag tikod man,heel swelling,Swelling,Medium,urgent,active
gahubag tikod subong,heel swelling,Swelling,Medium,urgent,active
gahubag titi akon,breast swelling,Swelling,Medium,urgent,active
gahubag titi akon gid,breast swelling,Swelling,Medium,urgent,active
gahubag titi gid ko,breast swelling,Swelling,Medium,urgent,active
gahubag titi ko,breast swelling,Swelling,Medium,urgent,active
gahubag titi ko gid,breast swelling,Swelling,Medium,urgent,active
gahubag titi man,breast swelling,Swelling,Medium,urgent,active
gahubag titi subong,breast swelling,Swelling,Medium,urgent,active
gahubag tiyan akon,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan akon gid,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan gid ko,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan ko,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan ko 3 ka adlaw,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko 5 ka adlaw,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko bag-o lang,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko dugay na,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko gahapon,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko gid,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan ko kagapon,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko semana na,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan ko subong lang,abdominal swelling,Gastrointestinal,Medium,urgent,active
gahubag tiyan man,abdominal swelling,Swelling,Medium,urgent,active
gahubag tiyan subong,abdominal swelling,Swelling,Medium,urgent,active
gahubag tudlo akon,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo akon gid,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo gid ko,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo ko,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo ko gid,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo man,finger swelling,Swelling,Medium,urgent,active
gahubag tudlo subong,finger swelling,Swelling,Medium,urgent,active
gahubag tuhod akon,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod akon gid,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod gid ko,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod ko,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod ko gid,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod man,knee swelling,Swelling,Medium,urgent,active
gahubag tuhod subong,knee swelling,Swelling,Medium,urgent,active
gahubag tungod acun,throat swelling,Swelling,High,emergency,active
gahubag tungod acun gid,throat swelling,Swelling,High,emergency,active
gahubag tungod akon,throat swelling,Swelling,High,emergency,active
gahubag tungod akon gid,throat swelling,Swelling,High,emergency,active
gahubag tungod gid ko,throat swelling,Swelling,High,emergency,active
gahubag tungod gid ku,throat swelling,Swelling,High,emergency,active
gahubag tungod ko,throat swelling,Swelling,High,emergency,active
gahubag tungod ko gid,throat swelling,Swelling,High,emergency,active
gahubag tungod ko kag ginahilanat ko,throat swelling with fever,ENT,High,emergency,active
gahubag tungod ko upod sang ginahilanat ko,throat swelling with fever,ENT,High,emergency,active
gahubag tungod ku,throat swelling,Swelling,High,emergency,active
